split,expiry,entry_date,strategy,regime,rv20,rv20_rank,spot,p20,p35,p65,p80,strikes_json,entry_cashflow_points,mc_ev_gross,mc_ev_net,mc_pop,es95_points,es99_points,risk_points_per_lot,risk_budget_inr,estimated_risk_inr_per_lot,recommended_lots,contract_count,eligible,eligibility_reason,slippage_points_per_leg,entry_cost_inr_expected,entry_cost_inr_entry_only,legs_json,cpcv_frequency,status,expiry_spot,realized_pnl_points_per_unit,realized_cost_inr_per_lot,realized_pnl_inr_per_lot,forced_per_lot_evaluation,universe,reason
development,2024-01-19,2024-01-16,Buy Put,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""atm"": 73200.0}",-442.35,-63.31558296005747,-64.41926710435743,0.2818,443.4536841442999,443.4536841442999,443.4536841442999,2000.0,8869.073682885999,0.0,1.0,False,negative_net_ev,1.0,22.073682885998565,12.597822459999998,"[{""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 442.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 441.35, ""side"": ""BUY"", ""strike"": 73200.0}]",1.0,EVALUATED,71683.23,1074.4200000000042,50.5170724600001,21437.882927540082,True,,
development,2024-01-19,2024-01-16,Put Ratio Spread,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""atm"": 73200.0, ""p35"": 73000.0}",272.75,49.789283052013594,47.33746418971367,0.7804,1793.387041949836,2806.0165828564373,2806.0165828564373,2000.0,56120.33165712874,1.0,3.0,True,eligible,1.0,49.036377245998565,39.56051682,"[{""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 442.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 441.35, ""side"": ""BUY"", ""strike"": 73200.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 357.55, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 358.55, ""side"": ""SELL"", ""strike"": 73000.0}]",4.0,EVALUATED,71683.23,-844.0200000000041,77.4797668200001,-16957.879766820082,True,,
development,2024-01-19,2024-01-16,Short Straddle,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""atm"": 73200.0}",878.2,-54.22535208600841,-56.33640216200837,0.562,2200.506750717457,3338.261906315872,3338.261906315872,2000.0,66765.23812631743,0.0,2.0,False,negative_net_ev,1.0,42.22100152,42.22100152,"[{""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 437.85, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 438.85, ""side"": ""SELL"", ""strike"": 73200.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 440.35, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 441.35, ""side"": ""SELL"", ""strike"": 73200.0}]",4.0,EVALUATED,71683.23,-638.570000000004,42.22100152,-12813.621001520081,True,,
development,2024-01-19,2024-01-16,Short Strangle,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""c65"": 73800.0, ""p35"": 73000.0}",537.05,-36.9602157478992,-38.70958541689922,0.6082,2143.818165489532,3237.671211188626,3237.671211188626,2000.0,64753.42422377252,0.0,2.0,False,negative_net_ev,1.0,34.98739338,34.98739338,"[{""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 357.55, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 358.55, ""side"": ""SELL"", ""strike"": 73000.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 179.5, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 180.5, ""side"": ""SELL"", ""strike"": 73800.0}]",3.0,EVALUATED,71683.23,-779.7200000000041,34.98739338,-15629.387393380082,True,,
development,2024-01-19,2024-01-16,Strip,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""atm"": 73200.0}",-1324.5500000000002,-13.090230874049233,-16.029003504456703,0.3628,1274.0535223910638,1316.396315967706,1316.396315967706,2000.0,26327.92631935412,0.0,3.0,False,negative_net_ev,1.0,58.77545260814878,25.988958380000003,"[{""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 439.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 438.85, ""side"": ""BUY"", ""strike"": 73200.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 442.35, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 441.35, ""side"": ""BUY"", ""strike"": 73200.0}]",3.0,EVALUATED,71683.23,1708.990000000008,101.82745838000021,34077.97254162016,True,,
development,2024-01-19,2024-01-16,Batman,medium,0.10365534425834147,0.623015873015873,73214.44,72441.38625948361,72987.59649430432,73814.10994142172,74293.34996935942,"{""c65"": 73800.0, ""c80"": 74300.0, ""p20"": 72400.0, ""p35"": 73000.0}",-17.049999999999983,3.9957278227120847,0.3138888440272038,0.5026,1590.9632363065639,2706.9155744149357,2706.9155744149357,2000.0,54138.311488298714,0.0,6.0,False,no_risk_sized_lot,1.0,73.63677957369748,59.286524179999994,"[{""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 359.55, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 358.55, ""side"": ""BUY"", ""strike"": 73000.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""PE"", ""premium_points"": 186.55, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 187.55, ""side"": ""SELL"", ""strike"": 72400.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 181.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 180.5, ""side"": ""BUY"", ""strike"": 73800.0}, {""expiry"": ""2024-01-19"", ""option_type"": ""CE"", ""premium_points"": 75.45, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 76.45, ""side"": ""SELL"", ""strike"": 74300.0}]",0.0,STANDALONE_EVALUATED,71683.23,-133.82000000000406,92.2057741800001,-2768.605774180081,True,Batman_standalone,
development,2024-01-25,2024-01-20,Batman,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""c65"": 72400.0, ""c80"": 72900.0, ""p20"": 71100.0, ""p35"": 71600.0}",48.599999999999966,48.685541830771186,44.853188013044246,0.8158,1447.0837813261505,2429.015239237379,2429.015239237379,2000.0,48580.304784747575,1.0,6.0,True,eligible,1.0,76.64707635453892,63.143761999999995,"[{""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 339.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 338.35, ""side"": ""BUY"", ""strike"": 71600.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 178.8, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 179.8, ""side"": ""SELL"", ""strike"": 71100.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 308.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 307.85, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 169.6, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 170.6, ""side"": ""SELL"", ""strike"": 72900.0}]",2.0,EVALUATED,70700.67,149.26999999999822,85.62701200000004,2899.7729879999642,True,,
development,2024-01-25,2024-01-20,Long Synthetic Future,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""atm"": 71800.0}",-156.05000000000007,33.269433936184775,30.908437648799538,0.5182,2505.970106450069,3435.164398054098,3435.164398054098,2000.0,68703.28796108197,1.0,2.0,True,eligible,1.0,47.21992574770604,33.63420386,"[{""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 579.95, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 578.95, ""side"": ""BUY"", ""strike"": 71800.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 423.9, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 424.9, ""side"": ""SELL"", ""strike"": 71800.0}]",3.0,EVALUATED,70700.67,-1255.380000000002,33.63420386,-25141.23420386004,True,,
development,2024-01-25,2024-01-20,Risk Reversal,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""c65"": 72400.0, ""p35"": 71600.0}",28.5,13.243217447336502,11.349666261568455,0.6614,2120.952661348452,3050.14695295248,3050.14695295248,2000.0,61002.939059049604,1.0,2.0,True,eligible,1.0,37.871023715361176,31.310076320000004,"[{""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 308.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 307.85, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 337.35, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 338.35, ""side"": ""SELL"", ""strike"": 71600.0}]",5.0,EVALUATED,70700.67,-870.8300000000017,31.310076320000004,-17447.910076320033,True,,
development,2024-01-25,2024-01-20,Sell Put,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""atm"": 71800.0}",423.9,69.79055842794304,68.751148125943,0.7218,1924.698520464684,2853.8928120687133,2853.8928120687133,2000.0,57077.85624137426,1.0,1.0,True,eligible,1.0,20.788206040000002,20.788206040000002,"[{""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 423.9, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 424.9, ""side"": ""SELL"", ""strike"": 71800.0}]",5.0,EVALUATED,70700.67,-675.4300000000018,20.788206040000002,-13529.388206040036,True,,
development,2024-01-25,2024-01-20,Batman,high,0.12676329437328096,0.9642857142857143,71847.66,71107.41430919903,71609.8632071653,72418.71808466397,72894.99778976609,"{""c65"": 72400.0, ""c80"": 72900.0, ""p20"": 71100.0, ""p35"": 71600.0}",48.599999999999966,48.685541830771186,44.853188013044246,0.8158,1447.0837813261505,2429.015239237379,2429.015239237379,2000.0,48580.304784747575,1.0,6.0,True,eligible,1.0,76.64707635453892,63.143761999999995,"[{""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 339.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 338.35, ""side"": ""BUY"", ""strike"": 71600.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""PE"", ""premium_points"": 178.8, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 179.8, ""side"": ""SELL"", ""strike"": 71100.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 308.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 307.85, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-01-25"", ""option_type"": ""CE"", ""premium_points"": 169.6, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 170.6, ""side"": ""SELL"", ""strike"": 72900.0}]",2.0,EVALUATED,70700.67,149.26999999999822,85.62701200000004,2899.7729879999642,True,Batman_standalone,
development,2024-02-02,2024-01-30,Batman,high,0.15125057192325428,1.0,71777.73,70985.80614632956,71495.82227543935,72357.91632937745,72834.70198675021,"{""c65"": 72400.0, ""c80"": 72800.0, ""p20"": 71000.0, ""p35"": 71500.0}",451.74999999999994,415.5863705930431,410.8752818316881,0.8908,1107.831947886227,2093.4520699668037,2093.4520699668037,2000.0,41869.04139933607,1.0,6.0,True,eligible,1.0,94.22177522709994,81.0800813,"[{""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 569.95, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 568.95, ""side"": ""BUY"", ""strike"": 71500.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 403.0, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 404.0, ""side"": ""SELL"", ""strike"": 71000.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""CE"", ""premium_points"": 486.3, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 485.3, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""CE"", ""premium_points"": 351.0, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 352.0, ""side"": ""SELL"", ""strike"": 72800.0}]",2.0,EVALUATED,72085.63,451.74999999999994,81.0800813,8953.919918699998,True,,
development,2024-02-02,2024-01-30,Long Synthetic Future,high,0.15125057192325428,1.0,71777.73,70985.80614632956,71495.82227543935,72357.91632937745,72834.70198675021,"{""atm"": 71800.0}",-85.54999999999995,26.316679107475792,23.684973856291354,0.5182,2508.2965792628956,3397.816672054376,3397.816672054376,2000.0,67956.33344108751,1.0,2.0,True,eligible,1.0,52.63410502369063,39.858187619999995,"[{""expiry"": ""2024-02-02"", ""option_type"": ""CE"", ""premium_points"": 785.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 784.5, ""side"": ""BUY"", ""strike"": 71800.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 699.95, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 700.95, ""side"": ""SELL"", ""strike"": 71800.0}]",3.0,EVALUATED,72085.63,200.0800000000047,46.99893762000011,3954.601062380094,True,,
development,2024-02-02,2024-01-30,Risk Reversal,high,0.15125057192325428,1.0,71777.73,70985.80614632956,71495.82227543935,72357.91632937745,72834.70198675021,"{""c65"": 72400.0, ""p35"": 71500.0}",81.65000000000003,50.03946437920824,47.904694850793746,0.6788,2040.599643540126,2930.119736331608,2930.119736331608,2000.0,58602.394726632156,1.0,2.0,True,eligible,1.0,42.69539056829007,36.5196753,"[{""expiry"": ""2024-02-02"", ""option_type"": ""CE"", ""premium_points"": 486.3, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 485.3, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 567.95, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 568.95, ""side"": ""SELL"", ""strike"": 71500.0}]",5.0,EVALUATED,72085.63,81.65000000000003,36.5196753,1596.4803247000007,True,,
development,2024-02-02,2024-01-30,Sell Put,high,0.15125057192325428,1.0,71777.73,70985.80614632956,71495.82227543935,72357.91632937745,72834.70198675021,"{""atm"": 71800.0}",699.95,300.7799829598505,299.4479099688506,0.7724,1721.4969470027115,2611.0170397941924,2611.0170397941924,2000.0,52220.34079588385,1.0,1.0,True,eligible,1.0,26.64145982,26.64145982,"[{""expiry"": ""2024-02-02"", ""option_type"": ""PE"", ""premium_points"": 699.95, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 700.95, ""side"": ""SELL"", ""strike"": 71800.0}]",5.0,EVALUATED,72085.63,699.95,26.64145982,13972.35854018,True,,
